 rpt_as_rev ,Date,Country,Code,#Ra,days
91977453144,3/19/2022,Europe,T5,573,8
24679364376,3/19/2022,Mexico,T5,1660,7
55007594232,3/19/2022,Mexico,T5,2802,14
12156694248,3/19/2022,Mexico,T6,1178,5
16247847888,3/19/2022,Mexico,T6,56,6
965731968,3/19/2022,Mexico,T6,1694,9
5663430456,3/19/2022,Mexico,T6,2349,7
3175535064,3/19/2022,Mexico,T6,1939,15
5803402344,3/19/2022,Mexico,T6,1738,1
14483017152,3/19/2022,Mexico,T6,1798,4
9966393408,3/19/2022,Mexico,T6,2162,7
18403958064,3/19/2022,Mexico,T6,2825,5
46880337624,3/19/2022,Mexico,T6,2879,5
32809830216,3/19/2022,Mexico,T6,359,6
7497876840,3/19/2022,Mexico,T6,322,14
423001464,3/19/2022,Mexico,T6,382,3
167750383032,3/19/2022,Mexico,T6,2527,2
9265916808,3/19/2022,CANADA,T6,1060,6
3856262544,3/19/2022,CANADA,T6,406,10
5045036136,3/19/2022,CANADA,T6,768,8
2394704232,3/19/2022,CANADA,T6,303,11
35422391928,3/19/2022,CANADA,T6,2497,13
1687192008,3/19/2022,CANADA,T6,2221,9
4212363864,3/19/2022,CANADA,T6,1670,9
8912530992,3/19/2022,CANADA,T6,2117,14
6723217608,3/19/2022,CANADA,T6,211,15
5075894136,3/19/2022,CANADA,T6,2592,1
6033603024,3/19/2022,CANADA,T8,284,13
3390923904,3/19/2022,CANADA,T8,128,12
9595109952,3/20/2022,USA,T1,1417,3
4865812872,3/20/2022,USA,T1,1119,6
3507320280,3/20/2022,USA,T1,1423,2
2657737824,3/20/2022,USA,T1,513,11
401103269448,3/20/2022,USA,T1,1289,6
24962887680,3/20/2022,USA,T1,841,10
2913118632,3/20/2022,USA,T1,51,15
11570268816,3/20/2022,USA,T1,994,4
1404532728,3/20/2022,USA,T1,153,9
14284291632,3/20/2022,USA,T1,1376,4
1903321440,3/20/2022,USA,t2,1619,10
541989912,3/20/2022,USA,t2,2672,13
1481060568,3/20/2022,USA,t2,520,5
7651426248,3/20/2022,USA,t2,487,7
14142961992,3/20/2022,USA,t2,2635,15
7547619936,3/20/2022,USA,t2,869,9
1454399256,3/20/2022,USA,t2,411,1
123247222296,3/20/2022,ASIA,T3,610,11
3105425688,3/20/2022,ASIA,T3,2082,11
9757669896,3/20/2022,ASIA,T4,2188,12
8441637912,3/20/2022,Europe,T5,1760,6
15407646264,3/20/2022,Europe,T5,312,3
9581532432,3/20/2022,Europe,T5,466,14
34887437640,3/20/2022,Europe,T5,136,13
5560981896,3/20/2022,Europe,T5,1864,8
3114683088,3/20/2022,Europe,T5,822,12
10074519840,3/20/2022,Europe,T5,739,13
36511926192,3/20/2022,Europe,T5,2245,10
11676420336,3/20/2022,Europe,T5,1834,6
123840806784,3/20/2022,Europe,T5,2209,9
17806053456,3/20/2022,Mexico,T5,2389,2
75692328792,3/20/2022,Mexico,T5,2108,11
4123616256,3/20/2022,Mexico,T6,625,14
24571114512,3/20/2022,Mexico,T6,2267,5
5336335656,3/20/2022,Mexico,T6,193,9
11165905584,3/20/2022,Mexico,T6,2973,2
1032878976,3/20/2022,Mexico,T6,307,2
17229872880,3/20/2022,Mexico,T6,1826,5
9213828504,3/20/2022,Mexico,T6,1230,6
18390133680,3/20/2022,Mexico,T6,1480,4
41631762120,3/20/2022,Mexico,T6,72,2
24639866136,3/20/2022,Mexico,T6,245,11
5115886104,3/20/2022,Mexico,T6,189,12
13762914864,3/20/2022,Mexico,T6,126,2
81669399960,3/20/2022,Mexico,T6,2320,5
5088731064,3/20/2022,CANADA,T6,652,12
12515140776,3/20/2022,CANADA,T6,2309,4
3192074952,3/20/2022,CANADA,T6,1391,15
4133737680,3/20/2022,CANADA,T6,2593,11
29934605208,3/20/2022,CANADA,T6,1601,9
3058644960,3/20/2022,CANADA,T6,206,6
1991081592,3/20/2022,CANADA,T6,2800,12
6192830304,3/20/2022,CANADA,T6,2782,14
6230600496,3/20/2022,CANADA,T6,2353,4
655423920,3/20/2022,CANADA,T6,2727,2
18900525000,3/20/2022,CANADA,T6,1272,11
14858497296,3/20/2022,CANADA,T8,2884,2
10492460592,3/20/2022,CANADA,T8,1836,8
7141405224,3/21/2022,USA,T1,375,13
18359399112,3/21/2022,USA,T1,332,4
23670307776,3/21/2022,USA,T1,2415,13
8526065400,3/21/2022,USA,T1,1269,5
417214601544,3/21/2022,USA,T1,999,2
33874924944,3/21/2022,USA,T1,1423,6
6936754968,3/21/2022,USA,T1,2847,15
15343708488,3/21/2022,USA,T1,1462,5
9660899208,3/21/2022,USA,T1,1452,14
1311465000,3/21/2022,USA,T1,2276,7
14426855592,3/21/2022,USA,T1,1331,12
1679539224,3/21/2022,USA,t2,614,11
1767422808,3/21/2022,USA,t2,1706,15
494838888,3/21/2022,USA,t2,2506,9
5722307520,3/21/2022,USA,t2,570,9
22738519608,3/21/2022,USA,t2,2370,14
5092063728,3/21/2022,USA,t2,1291,9
2330396160,3/21/2022,USA,t2,2195,14
161906001264,3/21/2022,ASIA,T3,718,12
14274787368,3/21/2022,ASIA,T3,805,10
17002758000,3/21/2022,ASIA,T4,2247,5
18026749872,3/21/2022,Europe,T5,2204,12
21702431400,3/21/2022,Europe,T5,1941,3
22279476000,3/21/2022,Europe,T5,1507,3
37288807200,3/21/2022,Europe,T5,1527,15
1967629512,3/21/2022,Europe,T5,466,12
4823228832,3/21/2022,Europe,T5,364,6
6046069656,3/21/2022,Europe,T5,1357,4
12188663136,3/21/2022,Europe,T5,496,6
46778012496,3/21/2022,Europe,T5,1999,12
10537636704,3/21/2022,Europe,T5,1850,7
166701457896,3/21/2022,Europe,T5,2283,13
46971307008,3/21/2022,Mexico,T5,1945,13
105460053936,3/21/2022,Mexico,T5,2746,6
11915261256,3/21/2022,Mexico,T6,984,8
20605120920,3/21/2022,Mexico,T6,1451,2
1842099168,3/21/2022,Mexico,T6,527,11
11965868376,3/21/2022,Mexico,T6,2489,1
900559872,3/21/2022,Mexico,T6,557,12
18544547112,3/21/2022,Mexico,T6,351,11
21053549376,3/21/2022,Mexico,T6,1762,6
14317741704,3/21/2022,Mexico,T6,1436,6
35211076344,3/21/2022,Mexico,T6,2221,14
31351604568,3/21/2022,Mexico,T6,2019,9
4489468704,3/21/2022,Mexico,T6,941,2
2156727336,3/21/2022,Mexico,T6,1386,1
119679914064,3/21/2022,Mexico,T6,1825,13
15611432496,3/21/2022,CANADA,T6,2633,13
6789377160,3/21/2022,CANADA,T6,923,15
3158871744,3/21/2022,CANADA,T6,2694,13
5901283920,3/21/2022,CANADA,T6,1791,9
44224080984,3/21/2022,CANADA,T6,1320,10
4962089832,3/21/2022,CANADA,T6,2901,7
4746824424,3/21/2022,CANADA,T6,1480,13
10401367776,3/21/2022,CANADA,T6,2722,10
16157742528,3/21/2022,CANADA,T6,584,7
356595048,3/21/2022,CANADA,T6,2357,7
20275804344,3/21/2022,CANADA,T6,1393,11
18780425664,3/21/2022,CANADA,T8,1588,1
13672439208,3/21/2022,CANADA,T8,813,13
4061776824,3/22/2022,USA,T1,2384,8
5907949248,3/22/2022,USA,T1,172,1
5232282480,3/22/2022,USA,T1,2374,2
8126145720,3/22/2022,USA,T1,122,13
361922126256,3/22/2022,USA,T1,2460,7
29570480808,3/22/2022,USA,T1,2661,13
3843919344,3/22/2022,USA,T1,1755,14
21881901528,3/22/2022,USA,T1,1674,7
10949529288,3/22/2022,USA,T1,168,9
225386832,3/22/2022,USA,T1,2031,6
10785364728,3/22/2022,USA,T1,1669,14
3492878736,3/22/2022,USA,t2,1824,11
8889078912,3/22/2022,USA,t2,1795,9
3534475320,3/22/2022,USA,t2,398,10
6952430832,3/22/2022,USA,t2,1733,9
18413832624,3/22/2022,USA,t2,1050,6
2262138264,3/22/2022,USA,t2,2214,9
125395926552,3/22/2022,ASIA,T3,1541,1
13863758808,3/22/2022,ASIA,T3,119,7
13575421656,3/22/2022,ASIA,T4,1497,9
16537789656,3/22/2022,Europe,T5,95,1
10754506728,3/22/2022,Europe,T5,53,15
15109557984,3/22/2022,Europe,T5,233,2
37565788608,3/22/2022,Europe,T5,1929,14
19112828040,3/22/2022,Europe,T5,1591,2
2875842168,3/22/2022,Europe,T5,2592,6
4562540448,3/22/2022,Europe,T5,1679,14
16497303960,3/22/2022,Europe,T5,611,5
40635542448,3/22/2022,Europe,T5,2257,12
15508613640,3/22/2022,Europe,T5,2322,6
124582386240,3/22/2022,Europe,T5,918,14
49828634376,3/22/2022,Mexico,T5,2116,12
53807341464,3/22/2022,Mexico,T5,1895,14
8397819552,3/22/2022,Mexico,T6,2309,12
19612974504,3/22/2022,Mexico,T6,1150,14
1981207032,3/22/2022,Mexico,T6,2650,8
10220910192,3/22/2022,Mexico,T6,645,11
1253945688,3/22/2022,Mexico,T6,2231,10
1307762040,3/22/2022,Mexico,T6,1555,1
22775919504,3/22/2022,Mexico,T6,902,10
15029203752,3/22/2022,Mexico,T6,2766,11
4695229848,3/22/2022,Mexico,T6,252,14
49877636880,3/22/2022,Mexico,T6,1695,11
18036377568,3/22/2022,Mexico,T6,898,14
7034389680,3/22/2022,Mexico,T6,1715,10
5028496248,3/22/2022,Mexico,T6,1806,6
109756351560,3/22/2022,Mexico,T6,886,4
13888938936,3/22/2022,CANADA,T6,614,14
5430390840,3/22/2022,CANADA,T6,2684,3
1619921568,3/22/2022,CANADA,T6,1540,8
5397928224,3/22/2022,CANADA,T6,1326,1
51159601632,3/22/2022,CANADA,T6,796,13
1382068104,3/22/2022,CANADA,T6,1426,13
4610061768,3/22/2022,CANADA,T6,1986,4
10821653736,3/22/2022,CANADA,T6,926,13
10036009056,3/22/2022,CANADA,T6,660,13
2415440808,3/22/2022,CANADA,T6,1936,6
17254065552,3/22/2022,CANADA,T6,1092,1
12110283816,3/22/2022,CANADA,T8,1405,2
7470474936,3/22/2022,CANADA,T8,93,6
4456759224,3/23/2022,USA,T1,2765,5
4052766288,3/23/2022,USA,T1,1336,14
381775176,3/23/2022,USA,T1,2281,9
1901593392,3/23/2022,USA,T1,770,6
374178306696,3/23/2022,USA,T1,910,8
30090746688,3/23/2022,USA,T1,1950,11
2149815144,3/23/2022,USA,T1,1964,14
6461048040,3/23/2022,USA,T1,2589,6
4196194272,3/23/2022,USA,T1,950,6
1675959696,3/23/2022,USA,T1,2825,1
7446158832,3/23/2022,USA,T1,192,13
5599986408,3/23/2022,USA,t2,1387,1
1883819184,3/23/2022,USA,t2,2627,13
1486121280,3/23/2022,USA,t2,710,8
8846618304,3/23/2022,USA,t2,1461,15
15950870496,3/23/2022,USA,t2,1483,2
11253912600,3/23/2022,USA,t2,685,8
67435838880,3/23/2022,ASIA,T3,1011,1
3991297152,3/23/2022,ASIA,T3,211,6
8988565104,3/23/2022,ASIA,T4,1113,7
9523766256,3/23/2022,Europe,T5,2573,1
4792741128,3/23/2022,Europe,T5,1492,12
17911094088,3/23/2022,Europe,T5,2189,7
32330914056,3/23/2022,Europe,T5,518,14
187493208,3/23/2022,Europe,T5,2818,1
6922066560,3/23/2022,Europe,T5,524,6
2740930992,3/23/2022,Europe,T5,119,1
18224241072,3/23/2022,Europe,T5,2637,9
44161994688,3/23/2022,Europe,T5,1665,3
4663384392,3/23/2022,Europe,T5,378,3
76870240368,3/23/2022,Europe,T5,157,3
30828252888,3/23/2022,Mexico,T5,2973,4
63094488576,3/23/2022,Mexico,T5,2394,13
6526343568,3/23/2022,Mexico,T6,136,13
13314609840,3/23/2022,Mexico,T6,2815,1
2108218560,3/23/2022,Mexico,T6,623,1
1839630528,3/23/2022,Mexico,T6,528,7
905373720,3/23/2022,Mexico,T6,1577,13
4025487816,3/23/2022,Mexico,T6,1227,5
15344325648,3/23/2022,Mexico,T6,2585,13
18054151776,3/23/2022,Mexico,T6,68,13
15434924736,3/23/2022,Mexico,T6,1534,12
40312644336,3/23/2022,Mexico,T6,2015,9
31164358224,3/23/2022,Mexico,T6,869,9
331414920,3/23/2022,Mexico,T6,296,4
3096538584,3/23/2022,Mexico,T6,2556,14
89187272784,3/23/2022,Mexico,T6,2765,14
8067885816,3/23/2022,CANADA,T6,602,3
5248081776,3/23/2022,CANADA,T6,93,12
1226050056,3/23/2022,CANADA,T6,1488,12
6571519680,3/23/2022,CANADA,T6,1787,1
21304239768,3/23/2022,CANADA,T6,776,9
2369153808,3/23/2022,CANADA,T6,2135,7
8609875728,3/23/2022,CANADA,T6,1890,8
14959094376,3/23/2022,CANADA,T6,2120,9
9554994552,3/23/2022,CANADA,T6,903,8
9280605216,3/23/2022,CANADA,T6,2659,13
6894417792,3/23/2022,CANADA,T8,2940,10
4435282056,3/23/2022,CANADA,T8,795,14
5896099776,3/24/2022,USA,T1,1769,13
8346101544,3/24/2022,USA,T1,1315,8
21790438416,3/24/2022,USA,T1,2876,2
2324471424,3/24/2022,USA,T1,175,1
331291488000,3/24/2022,USA,T1,744,5
22314777552,3/24/2022,USA,T1,830,14
1467606480,3/24/2022,USA,T1,2445,4
7344204000,3/24/2022,USA,T1,2382,7
5862526272,3/24/2022,USA,T1,882,13
394118376,3/24/2022,USA,T1,2445,11
15356668848,3/24/2022,USA,T1,753,2
2592072000,3/24/2022,USA,t2,1994,7
2695754880,3/24/2022,USA,t2,1895,12
627404856,3/24/2022,USA,t2,1605,12
5492353704,3/24/2022,USA,t2,362,5
2587875312,3/24/2022,USA,t2,385,14
1760387184,3/24/2022,USA,t2,411,15
100309113144,3/24/2022,ASIA,T3,2497,14
6359093208,3/24/2022,ASIA,T3,2959,5
8373503448,3/24/2022,ASIA,T4,1559,5
8456449752,3/24/2022,Europe,T5,1314,6
6500299416,3/24/2022,Europe,T5,452,11
11149242264,3/24/2022,Europe,T5,412,2
20904443520,3/24/2022,Europe,T5,2866,15
11920939128,3/24/2022,Europe,T5,1540,6
3173683584,3/24/2022,Europe,T5,437,4
4909260936,3/24/2022,Europe,T5,2353,4
9648185712,3/24/2022,Europe,T5,430,13
45952252416,3/24/2022,Europe,T5,2304,1
9934794816,3/24/2022,Europe,T5,2088,14
82185345720,3/24/2022,Europe,T5,1533,7
31321734024,3/24/2022,Mexico,T5,145,10
46635571968,3/24/2022,Mexico,T5,356,10
11793557304,3/24/2022,Mexico,T6,1909,12
17130633552,3/24/2022,Mexico,T6,2054,15
366099312,3/24/2022,Mexico,T6,2513,3
6519184512,3/24/2022,Mexico,T6,1432,14
81218256,3/24/2022,Mexico,T6,288,7
382762632,3/24/2022,Mexico,T6,2261,3
22107658656,3/24/2022,Mexico,T6,2655,2
6598551288,3/24/2022,Mexico,T6,2671,6
12106580856,3/24/2022,Mexico,T6,1290,3
30561022608,3/24/2022,Mexico,T6,161,14
20645853480,3/24/2022,Mexico,T6,2009,13
5210681880,3/24/2022,Mexico,T6,656,6
3810592704,3/24/2022,Mexico,T6,2304,5
92293068768,3/24/2022,Mexico,T6,2158,5
6306758040,3/24/2022,CANADA,T6,298,7
8205882792,3/24/2022,CANADA,T6,1973,12
3092095032,3/24/2022,CANADA,T6,1979,13
29995210320,3/24/2022,CANADA,T6,136,13
3689259048,3/24/2022,CANADA,T6,734,6
5338434000,3/24/2022,CANADA,T6,2605,1
14920089864,3/24/2022,CANADA,T6,427,12
7920754872,3/24/2022,CANADA,T6,2963,4
1968616968,3/24/2022,CANADA,T6,197,12
9436252968,3/24/2022,CANADA,T6,1068,9
11327478072,3/24/2022,CANADA,T8,267,8
12505636512,3/24/2022,CANADA,T8,2739,10
5930167008,3/25/2022,USA,T1,62,1
5051824896,3/25/2022,USA,T1,161,7
10127595600,3/25/2022,USA,T1,1177,6
2764629936,3/25/2022,USA,T1,2252,8
347134108632,3/25/2022,USA,T1,2167,3
23551936488,3/25/2022,USA,T1,2669,7
1259870424,3/25/2022,USA,T1,696,14
12002404248,3/25/2022,USA,T1,2961,5
14607313176,3/25/2022,USA,T1,1248,8
4470707040,3/25/2022,USA,T1,2294,3
12442686192,3/25/2022,USA,T1,379,2
5748968832,3/25/2022,USA,t2,1668,15
3416350896,3/25/2022,USA,t2,790,9
1234813728,3/25/2022,USA,t2,1358,3
6440928624,3/25/2022,USA,t2,288,12
14367731664,3/25/2022,USA,t2,1843,10
3666917856,3/25/2022,USA,t2,1285,3
497801256,3/25/2022,USA,t2,2312,11
85262752344,3/25/2022,ASIA,T3,1068,13
5344111872,3/25/2022,ASIA,T3,453,1
28604501976,3/25/2022,ASIA,T4,2502,5
11666422344,3/25/2022,Europe,T5,1388,7
18030205968,3/25/2022,Europe,T5,1049,5
20547354744,3/25/2022,Europe,T5,1750,14
27724802112,3/25/2022,Europe,T5,1504,11
2360883864,3/25/2022,Europe,T5,2455,8
8082203928,3/25/2022,Europe,T5,1210,6
4750157088,3/25/2022,Europe,T5,1440,7
13674907848,3/25/2022,Europe,T5,471,4
32101083672,3/25/2022,Europe,T5,1282,3
23451709704,3/25/2022,Europe,T5,2369,1
89381061024,3/25/2022,Europe,T5,316,12
29808210840,3/25/2022,Mexico,T5,2296,11
91710840024,3/25/2022,Mexico,T5,266,8
7169794584,3/25/2022,Mexico,T6,2568,10
16770952704,3/25/2022,Mexico,T6,2449,15
1264560840,3/25/2022,Mexico,T6,533,4
12796195440,3/25/2022,Mexico,T6,365,7
5136746112,3/25/2022,Mexico,T6,495,8
24450151152,3/25/2022,Mexico,T6,419,14
6230970792,3/25/2022,Mexico,T6,818,2
19005195336,3/25/2022,Mexico,T6,1904,11
48199455408,3/25/2022,Mexico,T6,508,5
47189658216,3/25/2022,Mexico,T6,1918,5
7868913432,3/25/2022,Mexico,T6,2037,1
1086325032,3/25/2022,Mexico,T6,2629,7
103133360736,3/25/2022,Mexico,T6,2677,7
15794605584,3/25/2022,CANADA,T6,184,15
18263986176,3/25/2022,CANADA,T6,1408,13
4611049224,3/25/2022,CANADA,T6,728,3
1441068600,3/25/2022,CANADA,T6,162,6
43551993744,3/25/2022,CANADA,T6,241,8
915124848,3/25/2022,CANADA,T6,932,14
6584109744,3/25/2022,CANADA,T6,1481,9
4067207832,3/25/2022,CANADA,T6,1496,6
7968152760,3/25/2022,CANADA,T6,2968,5
8645794440,3/25/2022,CANADA,T6,454,11
14653970472,3/25/2022,CANADA,T8,983,14
8288088504,3/25/2022,CANADA,T8,2887,13
11789113752,3/26/2022,USA,T1,1566,8
5433353208,3/26/2022,USA,T1,2715,15
9252092424,3/26/2022,USA,T1,1496,7
3007297248,3/26/2022,USA,T1,1467,1
402684927096,3/26/2022,USA,T1,849,12
19625070840,3/26/2022,USA,T1,387,5
1430206584,3/26/2022,USA,T1,754,12
15282239352,3/26/2022,USA,T1,2511,5
10778822832,3/26/2022,USA,T1,457,9
1025843352,3/26/2022,USA,T1,1841,3
18167709216,3/26/2022,USA,T1,2848,3
8364369480,3/26/2022,USA,t2,2274,1
8388562152,3/26/2022,USA,t2,1423,2
8187861720,3/26/2022,USA,t2,1002,6
11070739512,3/26/2022,USA,t2,2582,1
16041469584,3/26/2022,USA,t2,575,4
3856015680,3/26/2022,USA,t2,1978,11
817366704,3/26/2022,USA,t2,1222,10
91905986016,3/26/2022,ASIA,T3,2446,6
5088360768,3/26/2022,ASIA,T3,1303,10
26947674240,3/26/2022,ASIA,T4,2023,6
11098388280,3/26/2022,Europe,T5,1427,14
33256036896,3/26/2022,Europe,T5,1960,12
17104589400,3/26/2022,Europe,T5,2532,6
28041158328,3/26/2022,Europe,T5,2539,6
21513827304,3/26/2022,Europe,T5,1284,1
10833873504,3/26/2022,Europe,T5,361,5
7441962144,3/26/2022,Europe,T5,2399,8
14445987552,3/26/2022,Europe,T5,1652,15
48427681176,3/26/2022,Europe,T5,298,11
9654974472,3/26/2022,Europe,T5,588,6
104589241176,3/26/2022,Europe,T5,645,9
23649447768,3/26/2022,Mexico,T5,2307,4
54105676608,3/26/2022,Mexico,T5,1703,3
6409700328,3/26/2022,Mexico,T6,793,1
21708232704,3/26/2022,Mexico,T6,1693,11
6130620576,3/26/2022,Mexico,T6,1958,13
7266071544,3/26/2022,Mexico,T6,1482,2
1417369656,3/26/2022,Mexico,T6,934,9
29087738256,3/26/2022,Mexico,T6,1868,11
18038969640,3/26/2022,Mexico,T6,486,1
17622139776,3/26/2022,Mexico,T6,278,8
63477004344,3/26/2022,Mexico,T6,431,11
32695902480,3/26/2022,Mexico,T6,888,14
1973060520,3/26/2022,Mexico,T6,2803,2
3943282104,3/26/2022,Mexico,T6,1642,4
183497343864,3/26/2022,Mexico,T6,695,3
13215987672,3/26/2022,CANADA,T6,2567,9
15147575040,3/26/2022,CANADA,T6,1372,8
2518876824,3/26/2022,CANADA,T6,501,4
4909507800,3/26/2022,CANADA,T6,1444,12
28367265672,3/26/2022,CANADA,T6,1513,8
297594552,3/26/2022,CANADA,T6,78,6
5249933256,3/26/2022,CANADA,T6,2780,6
12201993792,3/26/2022,CANADA,T6,2663,1
1697930592,3/26/2022,CANADA,T6,1275,10
1353308448,3/26/2022,CANADA,T6,1823,8
7178928552,3/26/2022,CANADA,T6,109,10
12251613456,3/26/2022,CANADA,T8,2518,8
11016923160,3/26/2022,CANADA,T8,2031,8
12729789024,3/27/2022,USA,T1,135,2
2900652000,3/27/2022,USA,T1,232,1
7556630472,3/27/2022,USA,T1,1364,4
1693240176,3/27/2022,USA,T1,2634,2
389602616280,3/27/2022,USA,T1,1702,13
27020252256,3/27/2022,USA,T1,1272,15
3927112512,3/27/2022,USA,T1,2051,15
7902363504,3/27/2022,USA,T1,2859,3
4988133984,3/27/2022,USA,T1,1776,8
497924688,3/27/2022,USA,T1,2086,1
18195975144,3/27/2022,USA,T1,995,7
1802724360,3/27/2022,USA,t2,372,6
7295695224,3/27/2022,USA,t2,2330,14
10395813336,3/27/2022,USA,t2,922,1
11098388280,3/27/2022,USA,t2,1539,8
8022709704,3/27/2022,USA,t2,1289,10
402635184,3/27/2022,USA,t2,122,6
152391368976,3/27/2022,ASIA,T3,1844,5
3011370504,3/27/2022,ASIA,T3,309,12
24278580672,3/27/2022,ASIA,T4,2374,8
17906403672,3/27/2022,Europe,T5,1638,14
31802501664,3/27/2022,Europe,T5,1089,9
17295909000,3/27/2022,Europe,T5,699,15
35389188720,3/27/2022,Europe,T5,2012,3
12233345520,3/27/2022,Europe,T5,391,15
4353199776,3/27/2022,Europe,T5,515,14
2280159336,3/27/2022,Europe,T5,1052,7
6688656648,3/27/2022,Europe,T5,1569,3
28847169288,3/27/2022,Europe,T5,1698,3
8835879720,3/27/2022,Europe,T5,1018,11
122005496376,3/27/2022,Europe,T5,917,5
23871378504,3/27/2022,Mexico,T5,2509,13
103816927152,3/27/2022,Mexico,T5,2741,5
8036657520,3/27/2022,Mexico,T6,971,7
31411715952,3/27/2022,Mexico,T6,2263,12
2444077032,3/27/2022,Mexico,T6,1898,6
9730885152,3/27/2022,Mexico,T6,1255,1
840448488,3/27/2022,Mexico,T6,1792,5
894635136,3/27/2022,Mexico,T6,977,9
25471550952,3/27/2022,Mexico,T6,1214,8
14638788336,3/27/2022,Mexico,T6,1139,7
24905985528,3/27/2022,Mexico,T6,2993,11
38642856240,3/27/2022,Mexico,T6,148,1
20271237360,3/27/2022,Mexico,T6,544,7
13012201440,3/27/2022,Mexico,T6,2721,11
153549408,3/27/2022,Mexico,T6,2352,10
135044605992,3/27/2022,Mexico,T6,2987,13
9562277040,3/27/2022,CANADA,T6,1832,8
8225508480,3/27/2022,CANADA,T6,308,11
3674447208,3/27/2022,CANADA,T6,2575,8
1310107248,3/27/2022,CANADA,T6,1614,1
24907219848,3/27/2022,CANADA,T6,520,4
2718589800,3/27/2022,CANADA,T6,2399,15
2161047456,3/27/2022,CANADA,T6,1736,9
15129060240,3/27/2022,CANADA,T6,2795,7
9316277064,3/27/2022,CANADA,T6,2258,5
4259021160,3/27/2022,CANADA,T6,196,10
10195730064,3/27/2022,CANADA,T6,203,3
5633683344,3/27/2022,CANADA,T8,2042,13
7226203008,3/27/2022,CANADA,T8,187,6
4890005544,3/28/2022,USA,T1,1404,6
6678411792,3/28/2022,USA,T1,2553,6
1942943112,3/28/2022,USA,T1,599,6
4497985512,3/28/2022,USA,T1,1821,6
1086818760,3/28/2022,USA,T1,483,3
360460074216,3/28/2022,USA,T1,2237,14
31163494200,3/28/2022,USA,T1,1592,1
3478066896,3/28/2022,USA,T1,2061,10
19128874200,3/28/2022,USA,T1,1610,5
10486535856,3/28/2022,USA,T1,634,11
455957808,3/28/2022,USA,T1,2290,6
4716336720,3/28/2022,USA,T1,1063,12
2326446336,3/28/2022,USA,t2,1538,3
793791192,3/28/2022,USA,t2,743,13
2819433744,3/28/2022,USA,t2,639,12
13898936928,3/28/2022,USA,t2,1126,11
18843622848,3/28/2022,USA,t2,2705,8
6996372624,3/28/2022,USA,t2,2126,15
3255519000,3/28/2022,USA,t2,1297,7
96540117024,3/28/2022,ASIA,T3,2029,13
11359940688,3/28/2022,ASIA,T3,2705,11
22683715800,3/28/2022,ASIA,T4,750,15
7642662576,3/28/2022,Europe,T5,1666,6
9601528416,3/28/2022,Europe,T5,987,8
21955467000,3/28/2022,Europe,T5,1834,15
26798691816,3/28/2022,Europe,T5,2153,3
2612808576,3/28/2022,Europe,T5,2412,11
1374045024,3/28/2022,Europe,T5,1820,12
3162204408,3/28/2022,Europe,T5,704,12
13193893344,3/28/2022,Europe,T5,2975,15
37142787144,3/28/2022,Europe,T5,2886,10
5749709424,3/28/2022,Europe,T5,2917,10
136197460872,3/28/2022,Europe,T5,2229,4
44493533040,3/28/2022,Mexico,T5,2985,1
83919318456,3/28/2022,Mexico,T5,401,14
10865595528,3/28/2022,Mexico,T6,869,5
23600445264,3/28/2022,Mexico,T6,1859,7
2982487416,3/28/2022,Mexico,T6,1200,3
12538963152,3/28/2022,Mexico,T6,2856,9
1330967256,3/28/2022,Mexico,T6,2023,7
2380139256,3/28/2022,Mexico,T6,1794,11
14015333304,3/28/2022,Mexico,T6,1654,14
6472527216,3/28/2022,Mexico,T6,1182,6
14122348848,3/28/2022,Mexico,T6,1521,7
38038533168,3/28/2022,Mexico,T6,860,11
28020668616,3/28/2022,Mexico,T6,2387,4
8172309288,3/28/2022,Mexico,T6,2412,10
213413928,3/28/2022,Mexico,T6,1614,8
86986109928,3/28/2022,Mexico,T6,490,7
12773977680,3/28/2022,CANADA,T6,757,7
3637911336,3/28/2022,CANADA,T6,764,15
12131884416,3/28/2022,CANADA,T6,2685,13
4493295096,3/28/2022,CANADA,T6,2356,6
41772227736,3/28/2022,CANADA,T6,519,5
1026337080,3/28/2022,CANADA,T6,1001,10
4716089856,3/28/2022,CANADA,T6,1761,11
11149118832,3/28/2022,CANADA,T6,576,10
9949236360,3/28/2022,CANADA,T6,2780,11
1572647112,3/28/2022,CANADA,T6,590,15
35027532960,3/28/2022,CANADA,T6,1629,13
12620428272,3/28/2022,CANADA,T8,2544,1
6757531704,3/28/2022,CANADA,T8,1907,12
1284927120,3/29/2022,USA,T1,456,1
6669524688,3/29/2022,USA,T1,1647,12
4177926336,3/29/2022,USA,T1,585,1
11732952192,3/29/2022,USA,T1,2000,15
1451683752,3/29/2022,USA,T1,1015,14
365008419984,3/29/2022,USA,T1,317,7
28777677072,3/29/2022,USA,T1,1309,1
822057120,3/29/2022,USA,T1,1522,13
8006416680,3/29/2022,USA,T1,2393,12
5106999000,3/29/2022,USA,T1,85,6
4329130536,3/29/2022,USA,T1,2376,4
5525803776,3/29/2022,USA,T1,130,15
1997993784,3/29/2022,USA,t2,1163,13
151451064,3/29/2022,USA,t2,2569,4
1456250736,3/29/2022,USA,t2,2268,6
1799144832,3/29/2022,USA,t2,339,9
12002527680,3/29/2022,USA,t2,1454,1
6175549824,3/29/2022,USA,t2,714,8
